1.0481e-12
0.99536
1.9907
2.9861
3.9815
4.9768
5.9722
6.8217
7.6711
8.5204
9.0922
8.0853
7.0784
6.0715
5.0646
4.0577
3.0507
2.0412
1.0206
-3.5266e-13
