fluxes
0.0
0.0
0.0
-0.020896316360828296
0.3043638001651961
0.0
0.0
-0.26417476765956566
0.26417476765956566
0.020896316360828296
0.17653577975781165
5.253840929165803
5.253840929165803
0.0
-0.020896316360828296
0.0
0.0
0.0
0.0
0.0
2.775471802777418
0.0003561781356313988
-0.045395142967918786
0.0
0.0
0.0007123562712627976
0.033287482173509325
0.00017808906781573305
-0.464663926341427
0.0
0.0
0.0
-0.745373824714559
-2.338176093270264
0.0
0.0003561781356313988
0.0
0.0
0.0
0.0
-0.7703398356475195
0.0
0.0
0.0
0.00017808906781566577
22.318589296753164
0.03107534442530577
0.0003561781356313988
0.000178089067816245
0.0
0.0
-0.23201811113640158
0.0
0.0
0.0
-0.33793957899108856
0.0
-0.3597966179912992
0.0
-0.26417476765956566
0.0007123562712627976
0.23201811113640158
5.942641725552853
0.23201811113640158
0.6982744572142604
0.0
0.3043638001651961
0.0
0.0
0.0
0.0
0.045395142967918786
35.33982656515173
0.0
0.045395142967918786
0.0
0.2582563009260146
-0.4649370494857894
0.3043638001651961
0.045395142967918786
0.4649370494857894
0.0
0.0
0.0
0.0
0.0
-0.006235513190604117
0.3597966179912992
0.0
0.0
0.0
0.0
7.3441431931386765
0.00022201238050562777
0.0
0.00022201238050562777
0.0
0.00035617813563133154
0.0
0.0
0.000178089067816245
0.0
0.0
0.0
-0.0005518365285229822
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.015537672212652886
0.0
0.0
0.0
4.3923312689962e-05
0.2220571024240034
0.015537672212652886
0.0
15.61449351351296
0.0
0.41976631471543807
0.0
-0.43326913964201774
0.19424326361734873
0.0
0.28420779127461493
0.015537672212652886
0.0028494250850506523
0.015537672212652886
6.7217644851197225
0.00017808906781566577
0.0
-16.986365911569425
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.278235514880277
0.0
0.0
0.0
1.5660467856362477
0.3043638001651961
0.3597966179912992
-0.3576108342307149
-5.0076145217199475
-0.0005374616261880855
0.0
-0.020896316360828296
0.3576108342307149
0.9350272038329059
-0.006590892720550177
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.020896316360828296
0.0
0.0
0.0
0.0005382602318726988
0.0
-10.0
0.6982744572142604
-0.3597966179912992
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.227966104962999
0.0
0.0
5.227966104962999
0.00017808906781573305
0.0
0.0
0.0
0.0
-0.000356178135631356
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.6982744572142604
0.0
0.23201811113640158
0.0
0.0
0.0
0.0
0.0
